Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Got this delivered yesterday, and it's totally worth the money. customer support was helpful. totally satisfied ❤️ bilkul pasand aaya.",Positive,Online Store,2025-05-06 15:23:04,user4288,Visakhapatnam,0.94
"Got this delivered yesterday, and honestly I'm really happy with it. website is very easy to use. totally satisfied ❤️ bakwas experience.",Positive,Google Reviews,2025-02-13 21:24:38,user6164,Mumbai,0.92
"Tried using it for few days, and honestly I'm very disappointed. received damaged product. waste of money kaafi acha hai.",Negative,Online Store,2024-09-23 08:21:35,user3205,Delhi,0.59
"Recently purchased this, and it turned out better than expected. everything worked perfectly. will definitely recommend this to others 😊 thoda disappointing.",Positive,Amazon India,2023-11-11 08:52:27,user5038,Pune,0.86
"I ordered this last week, and everything was smooth from start to end. loading speed is really good. will definitely recommend this to others 😊 seriously yaar.",Positive,Google Reviews,2024-01-09 22:05:24,user7500,Visakhapatnam,0.96
"Got this after delay, and it didn't meet my expectations at all. received damaged product. very bad experience overall.",Negative,Twitter,2025-08-29 01:41:34,user1366,Nagpur,0.57
"Recently purchased this, and everything was smooth from start to end. website is very easy to use. happy with the purchase 👍 kaafi acha hai.",Positive,Website Review,2024-07-02 20:35:24,user7624,Mumbai,0.9
"Bought this during sale, and it's totally worth the money. delivery was quick and packaging was neat. totally satisfied ❤️ matlab expected better.",Positive,Online Store,2024-05-15 21:13:20,user1634,Bangalore,0.83
"Got this delivered yesterday, and it's totally worth the money. customer support was helpful. good job by the team matlab expected better.",Positive,Online Store,2025-08-17 05:08:21,user3979,Lucknow,0.81
"I ordered this last week, and honestly I'm really happy with it. customer support was helpful. good job by the team bilkul pasand aaya.",Positive,Flipkart,2025-05-20 05:30:24,user4385,Pune,0.83
"After waiting for so long, and it didn't meet my expectations at all. product quality is very poor. completely disappointed 💔 bakwas experience.",Negative,Flipkart,2024-04-01 08:32:53,user6713,Visakhapatnam,0.64
"Bought this during sale, and everything was smooth from start to end. everything worked perfectly. happy with the purchase 👍 bilkul pasand aaya.",Positive,Amazon India,2024-08-12 22:17:04,user1980,Hyderabad,0.85
"Received this product yesterday, and it's not worth the price. product quality is very poor. very bad experience overall thoda disappointing.",Negative,Zomato,2024-06-10 23:31:25,user6543,Lucknow,0.68
"Got this delivered yesterday, and I had a great experience overall. navigation is simple and fast. totally satisfied ❤️ seriously yaar.",Positive,Google Reviews,2024-10-30 22:44:09,user9502,Bangalore,0.91
"Received this product yesterday, but the experience was really bad. received damaged product. not going to buy again 😡 matlab expected better.",Negative,Flipkart,2025-06-02 11:53:05,user8681,Pune,0.54
"I ordered this last week, and everything was smooth from start to end. loading speed is really good. happy with the purchase 👍 bakwas experience.",Positive,Website Review,2025-06-16 00:59:25,user7054,Pune,0.91
"Recently purchased this, and it's totally worth the money. delivery was quick and packaging was neat. happy with the purchase 👍 seriously yaar.",Positive,Zomato,2023-05-14 04:08:14,user8338,Bhopal,0.93
"Bought this during sale, and honestly I'm really happy with it. product quality is really good. will order again for sure kaafi acha hai.",Positive,Flipkart,2024-08-30 14:53:34,user2723,Coimbatore,0.89
"I ordered this last week, and I had a great experience overall. customer support was helpful. totally satisfied ❤️ seriously yaar.",Positive,Flipkart,2025-05-23 09:57:13,user1401,Pune,0.91
"Using this from past few days, and it's totally worth the money. loading speed is really good. good job by the team seriously yaar.",Positive,Google Reviews,2025-02-07 07:01:39,user4808,Coimbatore,0.88
"After waiting for so long, and honestly I'm very disappointed. received damaged product. completely disappointed 💔 bilkul pasand aaya.",Negative,Online Store,2023-07-14 16:12:28,user8253,Hyderabad,0.58
"Bought this during sale, and it turned out better than expected. app interface is clean and smooth. will definitely recommend this to others 😊 bakwas experience.",Positive,Google Reviews,2024-08-10 05:46:52,user8955,Kolkata,0.93
"Got this delivered yesterday, and everything was smooth from start to end. delivery was quick and packaging was neat. happy with the purchase 👍 bilkul pasand aaya.",Positive,Online Store,2023-11-25 22:32:16,user4747,Ahmedabad,0.9
"Recently purchased this, and it's totally worth the money. product quality is really good. good job by the team bilkul pasand aaya.",Positive,Twitter,2025-05-21 12:00:15,user8256,Lucknow,0.87
"Got this delivered yesterday, and honestly I'm really happy with it. delivery was quick and packaging was neat. will order again for sure bilkul pasand aaya.",Positive,Flipkart,2024-05-18 18:28:51,user4887,Visakhapatnam,0.91
"I ordered this last week, and everything was smooth from start to end. delivery was quick and packaging was neat. happy with the purchase 👍.",Positive,Zomato,2024-11-10 07:41:10,user7763,Chennai,0.86
"Tried using it for few days, and it didn't meet my expectations at all. delivery got delayed without any update. completely disappointed 💔 thoda disappointing.",Negative,Online Store,2025-01-28 12:01:57,user8796,Ahmedabad,0.55
"Bought this with high expectations, and it's not worth the price. customer support didn't respond properly. needs serious improvement kaafi acha hai.",Negative,Zomato,2025-02-16 20:46:26,user7581,Chennai,0.57
"I ordered this last week, and it turned out better than expected. product quality is really good. will order again for sure matlab expected better.",Positive,Online Store,2024-06-28 05:38:23,user6341,Bangalore,0.86
"Bought this with high expectations, but facing multiple issues. app freezes while placing order. very bad experience overall thoda disappointing.",Negative,Website Review,2025-08-17 12:07:35,user8849,Patna,0.51
"I ordered this recently, and it's not worth the price. customer support didn't respond properly. completely disappointed 💔 bilkul pasand aaya.",Negative,Amazon India,2023-01-13 18:15:18,user4330,Pune,0.56
"Received this product yesterday, and it didn't meet my expectations at all. refund not received even after many days. completely disappointed 💔 bakwas experience.",Negative,Website Review,2024-10-22 15:14:01,user6763,Pune,0.54
"Recently purchased this, and it turned out better than expected. customer support was helpful. happy with the purchase 👍 kaafi acha hai.",Positive,Online Store,2024-07-15 19:08:44,user4713,Chennai,0.96
"Bought this with high expectations, but facing multiple issues. website is very slow. needs serious improvement bakwas experience.",Negative,Google Reviews,2025-06-22 02:45:41,user5598,Nagpur,0.56
"Got this after delay, and it didn't meet my expectations at all. transaction failed but money was deducted. not going to buy again 😡 seriously yaar.",Negative,Google Reviews,2025-06-17 10:18:24,user2425,Hyderabad,0.66
"Got this after delay, but facing multiple issues. customer support didn't respond properly. very bad experience overall bakwas experience.",Negative,Online Store,2025-02-12 05:49:54,user5319,Pune,0.66
"I ordered this recently, and honestly I'm very disappointed. received damaged product. not going to buy again 😡 matlab expected better.",Negative,Twitter,2024-05-05 22:17:36,user7798,Chennai,0.68
"Got this delivered yesterday, and everything was smooth from start to end. customer support was helpful. totally satisfied ❤️.",Positive,Twitter,2023-04-23 14:07:42,user7195,Patna,0.91
"Bought this during sale, and I had a great experience overall. UI design looks modern and attractive. happy with the purchase 👍 bakwas experience.",Positive,Google Reviews,2025-05-22 20:43:06,user1475,Bangalore,0.94
"I ordered this last week, and it turned out better than expected. everything worked perfectly. will definitely recommend this to others 😊.",Positive,Flipkart,2024-06-17 13:27:23,user4027,Coimbatore,0.83
"I ordered this recently, and it didn't meet my expectations at all. customer support didn't respond properly. needs serious improvement bilkul pasand aaya.",Negative,Swiggy,2025-02-28 10:34:02,user1849,Visakhapatnam,0.66
"Tried this for the first time, and it's totally worth the money. UI design looks modern and attractive. happy with the purchase 👍 thoda disappointing.",Positive,Google Reviews,2025-11-13 01:18:22,user5386,Jaipur,0.93
"Got this after delay, but facing multiple issues. money got debited but no confirmation email received. needs serious improvement thoda disappointing.",Negative,Google Reviews,2024-10-27 13:22:37,user9261,Lucknow,0.51
"Tried this for the first time, and honestly I'm really happy with it. everything worked perfectly. happy with the purchase 👍 matlab expected better.",Positive,Twitter,2025-12-06 17:02:51,user4576,Nagpur,0.89
"Recently purchased this, and everything was smooth from start to end. delivery was quick and packaging was neat. will definitely recommend this to others 😊 thoda disappointing.",Positive,Amazon India,2024-10-26 21:33:48,user1116,Patna,0.83
"After waiting for so long, and it didn't meet my expectations at all. too many bugs in the app. very bad experience overall.",Negative,Website Review,2025-04-28 14:12:15,user2884,Visakhapatnam,0.74
"Received this product yesterday, and honestly I'm very disappointed. received damaged product. completely disappointed 💔 thoda disappointing.",Negative,Zomato,2024-01-30 01:51:24,user1085,Bhopal,0.54
"Tried using it for few days, but the experience was really bad. received damaged product. waste of money.",Negative,Online Store,2025-10-20 14:24:26,user2481,Bangalore,0.52
"After waiting for so long, and it didn't meet my expectations at all. received damaged product. not going to buy again 😡 matlab expected better.",Negative,Zomato,2025-04-27 03:09:37,user5748,Bhopal,0.6
"Received this product yesterday, but the experience was really bad. product quality is very poor. not going to buy again 😡.",Negative,Online Store,2025-03-01 04:34:01,user8631,Kolkata,0.61
"I ordered this recently, but facing multiple issues. payment page is stuck and not loading. not going to buy again 😡 matlab expected better.",Negative,Website Review,2025-10-19 06:28:47,user2034,Kolkata,0.59
"After waiting for so long, but the experience was really bad. customer support didn't respond properly. not going to buy again 😡 bilkul pasand aaya.",Negative,Zomato,2025-10-30 21:40:07,user9433,Bhopal,0.64
"I ordered this recently, and honestly I'm very disappointed. product quality is very poor. not going to buy again 😡 kaafi acha hai.",Negative,Swiggy,2025-10-09 05:54:39,user8271,Chennai,0.63
"Bought this with high expectations, but facing multiple issues. customer support didn't respond properly. not going to buy again 😡 thoda disappointing.",Negative,Online Store,2024-12-19 02:47:39,user5836,Lucknow,0.59
"After waiting for so long, and it's not worth the price. customer support didn't respond properly. needs serious improvement kaafi acha hai.",Negative,Amazon India,2023-09-27 13:25:35,user2445,Ahmedabad,0.58
"Bought this during sale, and honestly I'm really happy with it. product quality is really good. good job by the team matlab expected better.",Positive,Twitter,2024-08-26 08:25:42,user2126,Lucknow,0.9
"Got this delivered yesterday, and everything was smooth from start to end. everything worked perfectly. will definitely recommend this to others 😊 seriously yaar.",Positive,Swiggy,2024-12-11 17:16:46,user7127,Nagpur,0.85
"Using this from past few days, and everything was smooth from start to end. website is very easy to use. totally satisfied ❤️ matlab expected better.",Positive,Website Review,2025-06-29 21:44:48,user4444,Delhi,0.83
"I ordered this last week, and I had a great experience overall. product quality is really good. good job by the team seriously yaar.",Positive,Flipkart,2024-06-15 01:56:36,user6500,Kolkata,0.95
"Recently purchased this, and I had a great experience overall. customer support was helpful. good job by the team.",Positive,Swiggy,2024-08-12 19:26:46,user5944,Nagpur,0.84
"Recently purchased this, and honestly I'm really happy with it. customer support was helpful. will definitely recommend this to others 😊.",Positive,Online Store,2024-12-19 07:05:28,user1305,Bhopal,0.83
"Got this delivered yesterday, and everything was smooth from start to end. navigation is simple and fast. good job by the team.",Positive,Website Review,2023-09-11 01:26:05,user5740,Coimbatore,0.86
"I ordered this last week, and it's totally worth the money. everything worked perfectly. happy with the purchase 👍 seriously yaar.",Positive,Flipkart,2024-01-13 17:28:08,user6593,Pune,0.87
"After waiting for so long, but the experience was really bad. tried contacting support but no response. needs serious improvement thoda disappointing.",Negative,Website Review,2025-09-02 09:22:13,user7146,Mumbai,0.59
"Received this product yesterday, but facing multiple issues. website is very slow. very bad experience overall.",Negative,Google Reviews,2023-09-10 00:49:02,user3877,Bhopal,0.68
"Bought this with high expectations, and it's not worth the price. navigation is confusing. needs serious improvement bilkul pasand aaya.",Negative,Website Review,2024-01-05 13:46:53,user6610,Kolkata,0.63
"Bought this during sale, and everything was smooth from start to end. customer support was helpful. totally satisfied ❤️ thoda disappointing.",Positive,Flipkart,2025-06-30 14:17:20,user2879,Bangalore,0.92
"Recently purchased this, and I had a great experience overall. UI design looks modern and attractive. will order again for sure bakwas experience.",Positive,Website Review,2023-04-19 19:47:20,user3298,Ahmedabad,0.87
"After waiting for so long, and honestly I'm very disappointed. received damaged product. very bad experience overall.",Negative,Amazon India,2024-10-25 13:40:24,user5387,Mumbai,0.61
"Tried this for the first time, and honestly I'm really happy with it. loading speed is really good. will order again for sure bilkul pasand aaya.",Positive,Website Review,2024-03-28 14:18:12,user3326,Jaipur,0.84
"Received this product yesterday, but the experience was really bad. product quality is very poor. not going to buy again 😡 thoda disappointing.",Negative,Online Store,2023-11-17 20:34:50,user8655,Delhi,0.64
"Recently purchased this, and it turned out better than expected. customer support was helpful. good job by the team matlab expected better.",Positive,Twitter,2025-07-12 12:03:11,user8903,Patna,0.98
"I ordered this last week, and it turned out better than expected. everything worked perfectly. good job by the team.",Positive,Swiggy,2023-08-12 10:53:47,user7165,Bangalore,0.86
"Bought this during sale, and everything was smooth from start to end. UI design looks modern and attractive. good job by the team.",Positive,Website Review,2024-10-13 20:07:34,user5904,Chennai,0.91
"Got this after delay, and it's not worth the price. product quality is very poor. completely disappointed 💔 thoda disappointing.",Negative,Swiggy,2024-12-02 13:25:17,user8625,Bhopal,0.68
"Bought this during sale, and I had a great experience overall. website is very easy to use. will definitely recommend this to others 😊 bilkul pasand aaya.",Positive,Google Reviews,2023-01-29 07:11:03,user2538,Visakhapatnam,0.86
"Bought this with high expectations, and it's not worth the price. received damaged product. very bad experience overall thoda disappointing.",Negative,Online Store,2023-05-06 22:54:54,user5807,Delhi,0.55
"I ordered this recently, but facing multiple issues. order placed but no update or tracking available. very bad experience overall.",Negative,Website Review,2025-06-20 13:30:16,user7763,Nagpur,0.61
"Tried using it for few days, but the experience was really bad. received damaged product. very bad experience overall thoda disappointing.",Negative,Zomato,2024-12-07 09:20:07,user1682,Patna,0.62
"Tried this for the first time, and everything was smooth from start to end. everything worked perfectly. good job by the team bilkul pasand aaya.",Positive,Swiggy,2025-03-28 05:43:03,user8235,Ahmedabad,0.98
"Bought this during sale, and it turned out better than expected. product quality is really good. totally satisfied ❤️ bakwas experience.",Positive,Twitter,2024-03-23 13:02:44,user1880,Ahmedabad,0.94
"Bought this with high expectations, and honestly I'm very disappointed. money got debited but no confirmation email received. waste of money matlab expected better.",Negative,Website Review,2025-01-21 05:58:17,user9852,Kolkata,0.62
"Tried this for the first time, and everything was smooth from start to end. app interface is clean and smooth. will order again for sure.",Positive,Google Reviews,2024-04-03 23:24:06,user2739,Coimbatore,0.85
"Recently purchased this, and honestly I'm really happy with it. customer support was helpful. will order again for sure matlab expected better.",Positive,Swiggy,2023-08-06 08:12:58,user1717,Lucknow,0.88
"Received this product yesterday, and it didn't meet my expectations at all. received damaged product. not going to buy again 😡.",Negative,Amazon India,2023-06-06 07:47:00,user7692,Delhi,0.58
"I ordered this recently, and it's not worth the price. website is very slow. needs serious improvement matlab expected better.",Negative,Website Review,2023-05-31 04:05:34,user6591,Lucknow,0.53
"Bought this with high expectations, and honestly I'm very disappointed. pages take too long to load. very bad experience overall bakwas experience.",Negative,Google Reviews,2023-03-22 18:20:32,user9653,Coimbatore,0.69
"Bought this during sale, and it's totally worth the money. everything worked perfectly. will definitely recommend this to others 😊 kaafi acha hai.",Positive,Zomato,2023-12-14 14:46:19,user8896,Visakhapatnam,0.85
"Got this delivered yesterday, and it turned out better than expected. customer support was helpful. good job by the team bakwas experience.",Positive,Flipkart,2025-06-04 17:03:53,user9112,Bangalore,0.93
"Received this product yesterday, and it's not worth the price. product quality is very poor. needs serious improvement kaafi acha hai.",Negative,Zomato,2025-01-23 18:14:25,user8516,Coimbatore,0.68
"Tried using it for few days, and honestly I'm very disappointed. delivery got delayed without any update. needs serious improvement seriously yaar.",Negative,Swiggy,2023-06-29 10:40:29,user9923,Delhi,0.61
"Received this product yesterday, but the experience was really bad. received damaged product. waste of money matlab expected better.",Negative,Amazon India,2024-05-08 20:44:46,user7502,Bhopal,0.51
"Got this after delay, and it's not worth the price. customer support didn't respond properly. completely disappointed 💔.",Negative,Amazon India,2023-01-07 04:22:15,user3720,Patna,0.73
"After waiting for so long, but facing multiple issues. payment page is stuck and not loading. needs serious improvement.",Negative,Google Reviews,2023-08-04 09:40:40,user9418,Jaipur,0.57
"Tried using it for few days, but the experience was really bad. customer support didn't respond properly. needs serious improvement bilkul pasand aaya.",Negative,Swiggy,2023-02-26 19:13:51,user8091,Lucknow,0.64
"Got this after delay, but the experience was really bad. unable to login to my account. very bad experience overall bilkul pasand aaya.",Negative,Google Reviews,2024-10-14 10:43:47,user9044,Visakhapatnam,0.72
"Got this after delay, and honestly I'm very disappointed. delivery got delayed without any update. waste of money kaafi acha hai.",Negative,Swiggy,2023-10-13 18:09:05,user8081,Visakhapatnam,0.57
"Bought this with high expectations, but facing multiple issues. delivery got delayed without any update. completely disappointed 💔 kaafi acha hai.",Negative,Twitter,2025-01-21 04:25:51,user8446,Lucknow,0.6
"After waiting for so long, and it didn't meet my expectations at all. pages take too long to load. needs serious improvement matlab expected better.",Negative,Website Review,2025-05-15 00:22:19,user6006,Hyderabad,0.71
"I ordered this recently, but the experience was really bad. customer support didn't respond properly. not going to buy again 😡 bakwas experience.",Negative,Amazon India,2025-11-03 07:20:45,user7998,Bhopal,0.54
"Got this delivered yesterday, and I had a great experience overall. product quality is really good. will order again for sure bilkul pasand aaya.",Positive,Swiggy,2024-01-17 07:57:15,user5626,Pune,0.92
"Tried using it for few days, but facing multiple issues. customer support didn't respond properly. completely disappointed 💔.",Negative,Twitter,2024-01-30 21:44:56,user3885,Hyderabad,0.55
"After waiting for so long, but the experience was really bad. delivery got delayed without any update. not going to buy again 😡 matlab expected better.",Negative,Online Store,2023-05-14 17:39:11,user9738,Hyderabad,0.74
"Tried using it for few days, and it didn't meet my expectations at all. order placed but no update or tracking available. needs serious improvement kaafi acha hai.",Negative,Website Review,2023-11-29 15:48:30,user9962,Kolkata,0.58
"Received this product yesterday, and it didn't meet my expectations at all. received damaged product. waste of money kaafi acha hai.",Negative,Swiggy,2024-08-30 16:24:45,user2877,Pune,0.61
"Received this product yesterday, and it's not worth the price. received damaged product. waste of money kaafi acha hai.",Negative,Twitter,2023-12-12 04:06:21,user4238,Bangalore,0.5
"Tried this for the first time, and everything was smooth from start to end. customer support was helpful. will order again for sure kaafi acha hai.",Positive,Online Store,2023-07-16 15:58:04,user1873,Chennai,0.87
"Received this product yesterday, but the experience was really bad. received damaged product. needs serious improvement matlab expected better.",Negative,Zomato,2023-11-16 11:16:01,user1356,Jaipur,0.51
"Tried using it for few days, and honestly I'm very disappointed. received damaged product. waste of money bilkul pasand aaya.",Negative,Zomato,2025-07-12 14:07:53,user5614,Patna,0.71
"Tried using it for few days, and it's not worth the price. received damaged product. completely disappointed 💔 seriously yaar.",Negative,Swiggy,2025-01-10 12:56:25,user6123,Ahmedabad,0.64
"Got this delivered yesterday, and I had a great experience overall. product quality is really good. happy with the purchase 👍 kaafi acha hai.",Positive,Twitter,2025-06-27 22:31:21,user6566,Lucknow,0.92
"Got this after delay, and honestly I'm very disappointed. product quality is very poor. waste of money.",Negative,Swiggy,2025-09-07 01:25:42,user3103,Bhopal,0.56
"Received this product yesterday, but facing multiple issues. product quality is very poor. very bad experience overall bakwas experience.",Negative,Swiggy,2024-10-16 16:07:27,user8667,Mumbai,0.73
"Got this delivered yesterday, and everything was smooth from start to end. everything worked perfectly. will order again for sure bakwas experience.",Positive,Online Store,2025-11-03 09:24:35,user1258,Jaipur,0.8
"Received this product yesterday, and it didn't meet my expectations at all. received damaged product. completely disappointed 💔 seriously yaar.",Negative,Twitter,2025-06-19 08:50:33,user4622,Nagpur,0.57
"Bought this with high expectations, and it's not worth the price. product quality is very poor. needs serious improvement matlab expected better.",Negative,Twitter,2023-01-21 21:39:48,user4109,Bhopal,0.67
"Bought this with high expectations, and it's not worth the price. too many bugs in the app. not going to buy again 😡 seriously yaar.",Negative,Website Review,2024-08-04 09:34:07,user3856,Hyderabad,0.64
"Recently purchased this, and everything was smooth from start to end. delivery was quick and packaging was neat. will order again for sure bilkul pasand aaya.",Positive,Zomato,2023-10-11 18:04:53,user4598,Pune,0.83
"Tried this for the first time, and it's totally worth the money. delivery was quick and packaging was neat. will order again for sure bakwas experience.",Positive,Swiggy,2023-11-03 10:50:17,user1116,Kolkata,0.84
"Using this from past few days, and it turned out better than expected. delivery was quick and packaging was neat. will definitely recommend this to others 😊 bilkul pasand aaya.",Positive,Swiggy,2023-05-08 16:44:28,user1167,Bhopal,0.88
"Got this after delay, but facing multiple issues. customer support is not responding at all. waste of money matlab expected better.",Negative,Website Review,2023-05-09 09:00:34,user7699,Lucknow,0.67
"Using this from past few days, and it's totally worth the money. loading speed is really good. totally satisfied ❤️.",Positive,Website Review,2024-02-01 22:30:54,user2010,Kolkata,0.89
"Received this product yesterday, but the experience was really bad. customer support didn't respond properly. needs serious improvement.",Negative,Twitter,2023-07-03 06:04:30,user3675,Hyderabad,0.5
"I ordered this recently, and it's not worth the price. customer support didn't respond properly. waste of money thoda disappointing.",Negative,Flipkart,2024-07-08 10:09:37,user7318,Patna,0.73
"Tried using it for few days, but the experience was really bad. website is not working properly. very bad experience overall bakwas experience.",Negative,Google Reviews,2024-09-02 10:32:15,user8299,Nagpur,0.56
"Got this after delay, and honestly I'm very disappointed. customer support didn't respond properly. needs serious improvement bakwas experience.",Negative,Zomato,2023-12-07 10:42:25,user5167,Jaipur,0.51
"Got this after delay, and it didn't meet my expectations at all. delivery got delayed without any update. completely disappointed 💔 bakwas experience.",Negative,Zomato,2024-08-06 12:59:32,user6629,Chennai,0.52
"Recently purchased this, and it turned out better than expected. everything worked perfectly. will order again for sure.",Positive,Online Store,2025-04-07 20:17:28,user8196,Bangalore,0.88
"I ordered this last week, and it turned out better than expected. app interface is clean and smooth. will definitely recommend this to others 😊 kaafi acha hai.",Positive,Website Review,2024-10-13 03:43:25,user1560,Chennai,0.87
"Got this after delay, but the experience was really bad. payment was deducted but order not confirmed. very bad experience overall thoda disappointing.",Negative,Website Review,2024-12-29 11:36:39,user5871,Visakhapatnam,0.64
"I ordered this recently, and it's not worth the price. received damaged product. not going to buy again 😡 bilkul pasand aaya.",Negative,Swiggy,2025-04-12 19:53:02,user4908,Hyderabad,0.61
"Got this delivered yesterday, and I had a great experience overall. loading speed is really good. totally satisfied ❤️.",Positive,Website Review,2024-11-14 20:19:51,user8443,Mumbai,0.91
"Tried this for the first time, and everything was smooth from start to end. loading speed is really good. will definitely recommend this to others 😊 matlab expected better.",Positive,Google Reviews,2023-10-31 23:52:35,user2403,Bangalore,0.84
"I ordered this recently, and it's not worth the price. payment page is stuck and not loading. not going to buy again 😡 bakwas experience.",Negative,Google Reviews,2024-10-22 22:43:49,user8400,Bangalore,0.6
"Received this product yesterday, but facing multiple issues. product quality is very poor. not going to buy again 😡.",Negative,Online Store,2023-02-28 22:42:00,user1453,Nagpur,0.64
"Tried using it for few days, but the experience was really bad. received damaged product. completely disappointed 💔 bakwas experience.",Negative,Online Store,2023-06-03 07:35:37,user3035,Delhi,0.52
"Recently purchased this, and it turned out better than expected. everything worked perfectly. totally satisfied ❤️ thoda disappointing.",Positive,Zomato,2024-10-16 12:10:12,user2074,Bhopal,0.93
"Recently purchased this, and honestly I'm really happy with it. delivery was quick and packaging was neat. totally satisfied ❤️.",Positive,Swiggy,2025-07-14 18:43:31,user1185,Lucknow,0.88
"I ordered this recently, and it didn't meet my expectations at all. pages take too long to load. not going to buy again 😡 bilkul pasand aaya.",Negative,Google Reviews,2023-03-27 06:56:28,user9658,Bhopal,0.56
"Got this after delay, and honestly I'm very disappointed. received damaged product. needs serious improvement kaafi acha hai.",Negative,Flipkart,2025-10-09 21:54:15,user5105,Patna,0.65
"Recently purchased this, and honestly I'm really happy with it. loading speed is really good. good job by the team.",Positive,Website Review,2024-05-07 22:15:13,user3835,Kolkata,0.85
"Received this product yesterday, but facing multiple issues. payment page is stuck and not loading. very bad experience overall thoda disappointing.",Negative,Google Reviews,2024-09-24 10:13:06,user3328,Lucknow,0.75
"Received this product yesterday, and it's not worth the price. customer support didn't respond properly. very bad experience overall seriously yaar.",Negative,Flipkart,2025-06-30 12:44:08,user7806,Pune,0.56
"Bought this with high expectations, and it didn't meet my expectations at all. delivery got delayed without any update. waste of money matlab expected better.",Negative,Twitter,2025-11-15 01:01:01,user3876,Bangalore,0.6
"I ordered this last week, and it's totally worth the money. delivery was quick and packaging was neat. will order again for sure.",Positive,Twitter,2025-06-30 21:42:27,user5027,Coimbatore,0.9
"Tried using it for few days, but facing multiple issues. customer support is not responding at all. needs serious improvement bilkul pasand aaya.",Negative,Website Review,2025-05-04 07:40:51,user4173,Bangalore,0.67
"Got this after delay, and it's not worth the price. product quality is very poor. completely disappointed 💔 matlab expected better.",Negative,Amazon India,2024-11-27 21:02:46,user1316,Jaipur,0.55
"Got this delivered yesterday, and it turned out better than expected. delivery was quick and packaging was neat. totally satisfied ❤️ bakwas experience.",Positive,Amazon India,2023-10-12 00:39:45,user9725,Lucknow,0.88
"Bought this during sale, and I had a great experience overall. customer support was helpful. totally satisfied ❤️ seriously yaar.",Positive,Flipkart,2024-01-04 02:24:20,user3390,Ahmedabad,0.81
"I ordered this last week, and honestly I'm really happy with it. product quality is really good. will definitely recommend this to others 😊 thoda disappointing.",Positive,Twitter,2024-04-06 16:41:49,user4630,Hyderabad,0.84
"Recently purchased this, and I had a great experience overall. everything worked perfectly. will definitely recommend this to others 😊 bakwas experience.",Positive,Zomato,2025-04-23 11:06:57,user1372,Delhi,0.93
"Received this product yesterday, and it didn't meet my expectations at all. received damaged product. not going to buy again 😡 kaafi acha hai.",Negative,Online Store,2025-11-23 15:42:39,user3248,Lucknow,0.55
"Using this from past few days, and it's totally worth the money. everything worked perfectly. will order again for sure bakwas experience.",Positive,Amazon India,2025-09-27 14:28:42,user9177,Pune,0.93
"Bought this during sale, and honestly I'm really happy with it. app interface is clean and smooth. happy with the purchase 👍 bilkul pasand aaya.",Positive,Website Review,2025-02-11 17:26:15,user3868,Hyderabad,0.95
"I ordered this last week, and I had a great experience overall. customer support was helpful. will order again for sure bilkul pasand aaya.",Positive,Swiggy,2023-05-24 02:37:05,user7262,Pune,0.84
"Tried using it for few days, and honestly I'm very disappointed. delivery got delayed without any update. completely disappointed 💔 bilkul pasand aaya.",Negative,Flipkart,2024-03-24 14:17:25,user5415,Hyderabad,0.6
"Tried this for the first time, and it turned out better than expected. delivery was quick and packaging was neat. totally satisfied ❤️ matlab expected better.",Positive,Amazon India,2023-08-24 23:51:58,user5530,Pune,0.83
"Got this delivered yesterday, and it turned out better than expected. delivery was quick and packaging was neat. will order again for sure kaafi acha hai.",Positive,Online Store,2024-05-18 08:15:03,user2132,Pune,0.83
"I ordered this recently, but the experience was really bad. received damaged product. not going to buy again 😡 bilkul pasand aaya.",Negative,Online Store,2025-01-19 23:05:26,user8024,Bhopal,0.71
"Tried using it for few days, but the experience was really bad. navigation is confusing. needs serious improvement.",Negative,Google Reviews,2023-10-31 14:33:48,user3366,Nagpur,0.72
"After waiting for so long, and it didn't meet my expectations at all. product quality is very poor. completely disappointed 💔 kaafi acha hai.",Negative,Amazon India,2024-10-31 09:54:16,user6271,Kolkata,0.57
"Using this from past few days, and honestly I'm really happy with it. app interface is clean and smooth. good job by the team kaafi acha hai.",Positive,Website Review,2025-06-06 09:44:02,user8789,Hyderabad,0.96
"Got this delivered yesterday, and I had a great experience overall. product quality is really good. good job by the team thoda disappointing.",Positive,Twitter,2024-02-22 07:04:16,user9203,Ahmedabad,0.93
"Bought this during sale, and I had a great experience overall. navigation is simple and fast. good job by the team.",Positive,Google Reviews,2025-11-21 23:38:00,user3221,Nagpur,0.86
"After waiting for so long, and it didn't meet my expectations at all. customer support didn't respond properly. not going to buy again 😡 kaafi acha hai.",Negative,Amazon India,2025-12-30 19:10:58,user1994,Lucknow,0.73
"Tried this for the first time, and honestly I'm really happy with it. UI design looks modern and attractive. will order again for sure bakwas experience.",Positive,Website Review,2024-05-18 23:17:27,user2741,Ahmedabad,0.88
"After waiting for so long, and it's not worth the price. product quality is very poor. needs serious improvement thoda disappointing.",Negative,Swiggy,2023-05-31 17:18:51,user2010,Lucknow,0.7
"After waiting for so long, and honestly I'm very disappointed. money got debited but no confirmation email received. not going to buy again 😡 thoda disappointing.",Negative,Website Review,2023-04-15 14:46:44,user3019,Coimbatore,0.58
