Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2025-03-09 06:35:05,user6163,Lucknow,0.86
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2024-07-28 05:23:53,user3460,Delhi,0.81
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-01-30 21:51:43,user2947,Bangalore,0.97
Why is this happening? email failed during delivery and also nothing is working properly. so annoying.,Negative,Google Reviews,2023-10-19 07:22:54,user6698,Kolkata,0.67
Why is this happening? payment blocked after payment and also money already deducted. so annoying.,Negative,Twitter,2025-02-09 18:07:20,user6410,Hyderabad,0.54
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-09-15 10:31:38,user7726,Jaipur,0.87
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-11-23 01:05:26,user4510,Ahmedabad,0.91
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2023-09-21 04:36:40,user4485,Kolkata,0.96
"This is the third time transaction stuck while logging in, still nothing is working properly. expected better from this app.",Negative,Flipkart,2025-01-30 08:55:03,user5425,Ahmedabad,0.73
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2023-01-14 12:04:08,user6886,Jaipur,0.9
"I was just trying to use the app and tracking not processing after payement, then app just froze. seriously irritated.",Negative,Amazon India,2024-06-28 23:51:42,user6653,Delhi,0.6
"Not sure what's happening, support showing error on website and I couldn't proceed further. seriously irritated.",Negative,Flipkart,2024-12-20 02:33:49,user1801,Pune,0.6
"tracking not working while logging in happened and after that nothing is working properly, realy bad experience.",Negative,Flipkart,2025-05-16 17:06:32,user1716,Pune,0.69
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-08-26 09:25:40,user7407,Pune,0.87
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-03-18 13:38:27,user7655,Chennai,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2023-04-29 00:41:51,user5320,Chennai,0.83
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-12-20 16:35:21,user4573,Hyderabad,0.95
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2025-09-05 07:37:11,user9593,Mumbai,0.8
Why is this happening? delivery blocked while logging in and also I couldn't proceed further. seriously irritated.,Negative,Flipkart,2023-03-19 12:34:41,user7230,Chennai,0.68
"Facing issue where email blocked after payment, and now I couldn't proceed further. really frustrated.",Negative,Flipkart,2025-03-04 02:21:28,user9956,Delhi,0.72
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2024-07-17 18:33:33,user2660,Bangalore,0.87
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-08-02 21:23:44,user5453,Jaipur,0.84
"I tried email missing during transaction but no response from support, honestly upset.",Negative,Flipkart,2024-08-31 04:56:22,user8331,Delhi,0.74
"I tried address not received while placing order but app just froze, not happy at all.",Negative,Website Review,2025-09-09 23:51:01,user5781,Kolkata,0.7
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-01-15 14:54:05,user6091,Pune,0.95
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-11-15 06:48:41,user3369,Kolkata,0.92
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2023-11-17 03:29:33,user7390,Chennai,0.8
"Facing issue where transaction crashing after payment, and now nothing is working properly. honestly upset.",Negative,Website Review,2024-06-04 13:14:29,user5838,Pune,0.65
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-10-25 10:07:38,user2914,Pune,0.82
"I was just trying to use the app and website delayed during transaction, then money already deducted. really frustrated.",Negative,Google Reviews,2023-09-02 23:24:06,user3883,Delhi,0.54
"Not sure what's happening, account crashing on website and page kept loading forever. very disappointed.",Negative,Google Reviews,2024-01-27 21:53:23,user5733,Pune,0.58
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2023-11-03 11:19:29,user2141,Lucknow,0.94
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-01-16 02:09:10,user7585,Chennai,0.9
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2024-08-21 06:57:45,user4345,Mumbai,0.84
"This is the third time payement missing while logging in, still app just froze. this is not acceptable.",Negative,Google Reviews,2024-12-20 04:34:51,user2889,Lucknow,0.67
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2025-12-19 18:57:06,user4991,Delhi,0.9
"I tried email missing on website but money already deducted, honestly upset.",Negative,Flipkart,2025-02-11 02:19:02,user1673,Mumbai,0.74
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2023-10-16 19:41:58,user4079,Jaipur,0.84
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2025-07-26 11:00:09,user6440,Bangalore,0.89
"I was just trying to use the app and app showing error during checkout, then I couldn't proceed further. very disappointed.",Negative,Swiggy,2024-04-03 13:24:20,user7571,Delhi,0.67
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2025-07-11 21:14:25,user4759,Kolkata,0.82
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-01-19 13:38:55,user8362,Chennai,0.93
"I was just trying to use the app and refund not loading during delivery, then I couldn't proceed further. so annoying.",Negative,Twitter,2025-04-17 19:03:49,user9324,Pune,0.7
"refund not processing after payement happened and after that nothing is working properly, realy bad experience.",Negative,Amazon India,2024-02-16 18:34:03,user7364,Chennai,0.58
"Facing issue where tracking not working in app, and now no response from support. really frustrated.",Negative,Google Reviews,2023-11-19 23:13:08,user1115,Delhi,0.7
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2024-01-17 12:01:47,user9930,Lucknow,0.95
"order failed after payement happened and after that page kept loading forever, realy bad experience.",Negative,Zomato,2023-09-16 22:18:55,user3984,Hyderabad,0.59
"This is the third time tracking not working during transaction, still money already deducted. expected better from this app.",Negative,Zomato,2025-10-04 07:34:46,user2996,Mumbai,0.54
"This is the third time transaction blocked during transaction, still app just froze. I don't understand why.",Negative,Flipkart,2024-07-25 18:27:26,user7849,Pune,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-03-07 05:31:05,user9028,Lucknow,0.83
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-12-18 02:29:28,user4736,Chennai,0.97
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-09-24 17:24:31,user3676,Mumbai,0.98
"I tried order not loading in app but nothing is working properly, seriously irritated.",Negative,Amazon India,2024-09-19 05:54:23,user1262,Mumbai,0.69
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2024-11-29 03:26:16,user4843,Bangalore,0.96
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2024-08-24 14:11:34,user3835,Kolkata,0.91
"This is the third time website incorrect after payment, still page kept loading forever. expected better from this app.",Negative,Twitter,2025-04-14 05:47:40,user5252,Hyderabad,0.56
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-03-04 18:13:27,user2768,Delhi,0.88
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-05-09 08:36:40,user2406,Pune,0.95
"transaction failed after update happened and after that page kept loading forever, really bad experience.",Negative,Google Reviews,2024-07-13 23:44:49,user7156,Ahmedabad,0.65
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-04-27 22:38:54,user3782,Pune,0.87
"Facing issue where app crashing while logging in, and now it failed again. not happy at all.",Negative,Flipkart,2025-10-15 04:52:46,user6106,Ahmedabad,0.56
"I tried account incorrect during transaction but app just froze, not happy at all.",Negative,Zomato,2025-08-07 08:29:11,user7538,Ahmedabad,0.75
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-05-16 10:32:31,user3526,Hyderabad,0.81
"I was just trying to use the app and refund failed during delivery, then no response from support. really frustrated.",Negative,Swiggy,2025-04-24 15:25:04,user8383,Jaipur,0.6
"I tried delivery not updating while logging in but it failed again, not happy at all.",Negative,Google Reviews,2024-08-12 06:05:46,user2941,Delhi,0.51
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2024-02-19 15:12:20,user1949,Jaipur,0.8
"I was just trying to use the app and email not responding while placing order, then page kept loading forever. fed up with this.",Negative,Twitter,2023-10-13 09:17:18,user8316,Lucknow,0.56
"I was just trying to use the app and transaction not received after update, then it failed again. so annoying.",Negative,Website Review,2025-07-04 15:49:00,user5672,Kolkata,0.52
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2025-10-31 17:28:03,user3162,Chennai,0.81
"support not loading on website happened and after that I couldn't proceed further, really bad experience.",Negative,Swiggy,2023-11-07 11:45:36,user1159,Pune,0.72
"This is the third time address missing during checkout, still I couldn't proceed further. like seriously.",Negative,Google Reviews,2024-04-23 14:30:45,user6513,Ahmedabad,0.58
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-01-11 23:59:56,user9260,Delhi,0.95
"Facing issue where delivery not recieved while logging in, and now page kept loading forever. so annoying.",Negative,Twitter,2024-04-19 08:10:31,user9903,Ahmedabad,0.58
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2023-04-15 06:41:36,user6908,Hyderabad,0.86
"I tried account failed on website but app just froze, not happy at all.",Negative,Website Review,2025-07-28 23:16:42,user9942,Lucknow,0.52
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2024-05-05 18:57:10,user2666,Mumbai,0.97
"This is the third time email failed while placing order, still it failed again. this is not acceptable.",Negative,Twitter,2025-08-16 11:44:48,user7566,Lucknow,0.66
"I tried payment not working after payment but I couldn't proceed further, honestly upset.",Negative,Google Reviews,2025-11-03 06:35:12,user6940,Delhi,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2025-03-06 10:26:53,user8764,Lucknow,0.96
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-07-30 11:23:11,user7016,Lucknow,0.92
"This is the third time transaction blocked in app, still nothing is working properly. I don't understand why.",Negative,Website Review,2023-01-15 08:14:01,user7764,Ahmedabad,0.53
"This is the third time email showing error on website, still no response from support. this is not acceptable.",Negative,Twitter,2024-12-31 14:54:09,user6421,Delhi,0.62
"I tried email incorrect during transaction but page kept loading forever, very disappointed.",Negative,Swiggy,2023-09-20 02:18:06,user1260,Hyderabad,0.51
"Not sure what's happening, login missing during transaction and I couldn't proceed further. really frustrated.",Negative,Twitter,2023-11-26 17:04:54,user3450,Delhi,0.61
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2024-07-14 07:35:54,user8108,Mumbai,0.84
"login blocked on website happened and after that no response from support, realy bad experience.",Negative,Twitter,2023-04-07 16:17:20,user2552,Lucknow,0.67
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2024-12-15 05:20:07,user4570,Lucknow,0.83
"order failed while logging in happened and after that nothing is working properly, realy bad experience.",Negative,Amazon India,2025-08-02 17:51:12,user9808,Ahmedabad,0.54
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2025-09-07 00:39:08,user6511,Bangalore,0.95
"app crashing while logging in happened and after that app just froze, really bad experience.",Negative,Google Reviews,2025-09-15 05:30:21,user1234,Bangalore,0.67
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2023-05-21 12:57:41,user7999,Kolkata,0.86
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-03-28 04:11:49,user6405,Hyderabad,0.8
"Not sure what's happening, refund delayed during transaction and money already deducted. so annoying.",Negative,Google Reviews,2024-11-13 14:56:35,user9654,Kolkata,0.56
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2024-07-30 05:45:33,user9061,Delhi,0.97
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2025-05-30 01:56:08,user9439,Hyderabad,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-03-06 22:50:54,user7074,Pune,0.89
Why is this happening? order not received during transaction and also it failed again. honestly upset.,Negative,Amazon India,2024-12-10 22:12:05,user1096,Chennai,0.57
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2024-03-01 16:53:44,user7469,Jaipur,0.82
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2025-05-29 10:31:33,user8221,Ahmedabad,0.97
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-02-10 00:57:50,user1696,Chennai,0.91
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2023-10-20 23:12:05,user9289,Chennai,0.83
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2023-09-12 01:33:27,user2273,Ahmedabad,0.98
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2023-11-14 12:04:42,user8477,Chennai,0.81
"I was just trying to use the app and website missing while placing order, then I couldn't proceed further. so annoying.",Negative,Flipkart,2023-06-04 04:15:59,user5495,Lucknow,0.75
"Not sure what's happening, checkout incorrect after payment and money already deducted. fed up with this.",Negative,Zomato,2025-07-07 16:36:42,user1879,Jaipur,0.61
"Not sure what's happening, support not loading in app and nothing is working properly. so annoying.",Negative,Google Reviews,2023-06-21 17:44:18,user8209,Bangalore,0.75
"Not sure what's happening, address stuck while logging in and money already deducted. fed up with this.",Negative,Amazon India,2024-10-16 03:42:25,user8536,Pune,0.67
"Really liked the experience, everything worked fine and smooth 😊",Positive,Amazon India,2023-01-03 17:30:21,user8590,Jaipur,0.93
"Service was good and delivery was fast, happy with it 👍",Positive,Zomato,2024-11-16 07:21:45,user1282,Bangalore,0.91
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2025-07-17 21:17:46,user5189,Jaipur,0.84
"Not sure what's happening, email not loading in app and money already deducted. so annoying.",Negative,Google Reviews,2024-12-13 03:06:20,user7061,Mumbai,0.55
Why is this happening? email incorrect in app and also nothing is working properly. very disappointed.,Negative,Amazon India,2025-05-15 15:32:48,user9157,Bangalore,0.7
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-07-08 01:18:52,user1807,Jaipur,0.9
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2024-02-20 18:53:36,user4818,Pune,0.94
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2023-05-20 02:53:01,user7844,Mumbai,0.85
"Facing issue where transaction blocked during delivery, and now I couldn't proceed further. not happy at all.",Negative,Amazon India,2023-07-17 01:16:53,user3113,Pune,0.55
"Not sure what's happening, support crashing after payment and money already deducted. seriously irritated.",Negative,Swiggy,2023-08-05 14:11:49,user8916,Delhi,0.61
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-11-29 18:58:57,user7120,Chennai,0.94
"app incorrect after payment happened and after that app just froze, really bad experience.",Negative,Twitter,2024-04-17 23:54:21,user2910,Ahmedabad,0.52
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2025-03-30 01:52:08,user6977,Bangalore,0.83
"This is the third time delivery not responding while placing order, still money already deducted. this is not acceptable.",Negative,Google Reviews,2023-10-05 11:59:12,user5859,Pune,0.59
"This is the third time account stuck during checkout, still app just froze. again and again same issue.",Negative,Twitter,2023-08-01 11:40:03,user3402,Lucknow,0.72
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2025-09-18 20:28:20,user8330,Ahmedabad,0.86
"Not sure what's happening, order not processing while placing order and no response from support. fed up with this.",Negative,Website Review,2024-09-03 15:41:49,user4638,Bangalore,0.72
"I tried address stuck while logging in but app just froze, fed up with this.",Negative,Flipkart,2024-02-21 05:31:09,user2408,Mumbai,0.75
"Not sure what's happening, website stuck on website and nothing is working properly. really frustrated.",Negative,Website Review,2023-03-22 03:02:20,user2308,Hyderabad,0.64
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-01-19 12:25:57,user8073,Bangalore,0.88
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-04-11 21:08:49,user5843,Hyderabad,0.82
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2023-09-28 11:08:27,user7588,Pune,0.94
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-03-01 05:04:31,user1511,Bangalore,0.83
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-09-01 04:38:47,user5586,Ahmedabad,0.86
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2025-07-06 07:38:23,user3480,Pune,0.97
"Not sure what's happening, login incorrect during checkout and money already deducted. fed up with this.",Negative,Twitter,2024-08-05 11:52:06,user5638,Hyderabad,0.53
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2025-03-22 03:31:06,user6792,Delhi,0.9
"I tried order not working during transaction but page kept loading forever, very disappointed.",Negative,Google Reviews,2025-04-13 09:58:18,user7809,Jaipur,0.67
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-07-14 19:47:33,user2387,Pune,0.97
"I tried transaction not updating after update but no response from support, seriously irritated.",Negative,Flipkart,2024-03-15 08:21:09,user8597,Hyderabad,0.67
"Not sure what's happening, tracking not working on website and I couldn't proceed further. not happy at all.",Negative,Zomato,2024-06-24 15:50:40,user5253,Chennai,0.52
"I tried website stuck on website but no response from support, honestly upset.",Negative,Swiggy,2025-11-27 15:49:53,user3466,Pune,0.73
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2024-08-24 05:50:27,user5222,Kolkata,0.97
"Facing issue where order not updating while placing order, and now money already deducted. seriously irritated.",Negative,Website Review,2024-08-07 13:42:29,user2896,Kolkata,0.7
"This is the third time website not received while logging in, still no response from support. this is not acceptable.",Negative,Website Review,2023-02-10 08:42:00,user2443,Pune,0.63
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-09-15 02:06:17,user1839,Kolkata,0.9
"Service was good and delivery was fast, happy with it 👍",Positive,Website Review,2023-12-05 14:47:04,user6998,Mumbai,0.96
"This is the third time account not updating during delivery, still money already deducted. expected better from this app.",Negative,Amazon India,2025-04-20 02:19:57,user4792,Pune,0.75
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-08-01 16:03:31,user1308,Lucknow,0.92
"Not sure what's happening, account not loading after payment and no response from support. honestly upset.",Negative,Amazon India,2023-01-12 23:14:58,user1197,Pune,0.71
"account missing while placing order happened and after that app just froze, really bad experience.",Negative,Zomato,2024-06-01 12:01:23,user2175,Lucknow,0.68
"I tried tracking failed during delivery but I couldn't proceed further, so annoying.",Negative,Zomato,2025-07-01 16:55:51,user2993,Chennai,0.6
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2024-06-15 11:51:30,user5938,Jaipur,0.84
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2023-10-01 13:29:31,user4207,Ahmedabad,0.86
"Facing issue where delivery crashing during checkout, and now page kept loading forever. not happy at all.",Negative,Amazon India,2025-03-04 09:42:44,user9252,Lucknow,0.53
"payment not loading on website happened and after that no response from support, really bad experience.",Negative,Amazon India,2025-09-05 09:57:22,user9315,Bangalore,0.69
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2025-12-06 12:37:29,user5049,Lucknow,0.87
"Not sure what's happening, login blocked after payment and no response from support. so annoying.",Negative,Flipkart,2024-05-07 10:17:23,user9058,Bangalore,0.61
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-07-01 13:54:14,user6406,Pune,0.95
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2025-04-03 07:51:29,user6293,Ahmedabad,0.9
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2025-12-20 18:37:05,user8248,Ahmedabad,0.89
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2025-01-11 17:04:50,user2954,Chennai,0.86
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2024-08-23 00:06:02,user9364,Chennai,0.83
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2024-06-30 13:44:33,user1717,Ahmedabad,0.97
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2024-11-18 20:01:32,user4783,Jaipur,0.87
Why is this happening? email showing error during transaction and also app just froze. not happy at all.,Negative,Amazon India,2024-11-17 12:36:53,user9146,Bangalore,0.62
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-08-07 06:28:16,user2582,Lucknow,0.9
"Not sure what's happening, payment showing error after payment and money already deducted. honestly upset.",Negative,Flipkart,2023-08-31 02:27:42,user1883,Jaipur,0.53
Why is this happening? payment not loading after payment and also no response from support. fed up with this.,Negative,Zomato,2025-09-30 04:13:46,user7227,Pune,0.68
"I tried tracking stuck during transaction but nothing is working properly, honestly upset.",Negative,Zomato,2025-05-02 20:23:29,user8370,Jaipur,0.7
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2023-06-02 13:22:03,user6754,Hyderabad,0.89
"No issues at all, app works perfectly and easy to use ❤️",Positive,Amazon India,2025-06-22 17:11:25,user7899,Ahmedabad,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-06-25 19:19:14,user5491,Jaipur,0.85
"No issues at all, app works perfectly and easy to use ❤️",Positive,Twitter,2023-07-03 11:56:22,user7345,Kolkata,0.97
"Facing issue where login not working on website, and now app just froze. very disappointed.",Negative,Website Review,2023-11-30 05:16:41,user5689,Delhi,0.52
"address not responding in app happened and after that app just froze, really bad experience.",Negative,Google Reviews,2025-09-11 20:48:25,user9039,Hyderabad,0.53
Why is this happening? payement not processing while placing order and also app just froze. so annoying.,Negative,Zomato,2023-08-31 00:17:46,user2743,Chennai,0.68
"Service was good and delivery was fast, happy with it 👍",Positive,Flipkart,2023-09-26 00:24:46,user1481,Lucknow,0.93
"Facing issue where refund not updating while placing order, and now I couldn't proceed further. seriously irritated.",Negative,Website Review,2025-11-18 18:42:04,user2228,Jaipur,0.67
"Not sure what's happening, OTP not loading during delivery and no response from support. so annoying.",Negative,Swiggy,2024-06-28 19:46:33,user3282,Pune,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2025-02-07 03:45:22,user3207,Kolkata,0.86
"app not responding during checkout happened and after that no response from support, really bad experience.",Negative,Flipkart,2024-01-14 10:33:13,user9890,Mumbai,0.52
"I was just trying to use the app and website not updating during delivery, then no response from support. not happy at all.",Negative,Twitter,2023-08-05 08:33:12,user9695,Ahmedabad,0.63
"Not sure what's happening, address not loading after update and I couldn't proceed further. honestly upset.",Negative,Twitter,2023-07-10 16:33:55,user4935,Bangalore,0.53
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2025-01-17 14:59:38,user2197,Kolkata,0.97
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-12-04 12:35:04,user2453,Delhi,0.97
"payment failed during transaction happened and after that I couldn't proceed further, realy bad experience.",Negative,Google Reviews,2024-10-28 06:03:33,user5192,Lucknow,0.54
"account not responding during delivery happened and after that nothing is working properly, realy bad experience.",Negative,Amazon India,2023-02-27 22:04:46,user7272,Delhi,0.53
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-02-17 08:59:16,user3709,Mumbai,0.81
"Really liked the experience, everything worked fine and smooth 😊",Positive,Google Reviews,2024-07-15 18:27:48,user2613,Ahmedabad,0.93
Why is this happening? checkout crashing during transaction and also money already deducted. really frustrated.,Negative,Twitter,2024-09-18 18:43:29,user9363,Delhi,0.75
"Really liked the experience, everything worked fine and smooth 😊",Positive,Twitter,2023-12-31 14:00:30,user6880,Chennai,0.96
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-11-27 18:00:56,user5353,Delhi,0.95
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2023-01-12 04:58:17,user9251,Ahmedabad,0.93
"I tried website incorrect in app but no response from support, fed up with this.",Negative,Zomato,2024-05-17 09:39:42,user4476,Mumbai,0.55
"No issues at all, app works perfectly and easy to use ❤️",Positive,Google Reviews,2023-10-20 05:28:42,user5691,Hyderabad,0.89
Why is this happening? refund blocked during transaction and also money already deducted. so annoying.,Negative,Flipkart,2025-06-03 14:36:39,user4583,Chennai,0.58
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2025-03-01 09:33:39,user3078,Kolkata,0.8
"Service was good and delivery was fast, happy with it 👍",Positive,Twitter,2025-10-18 01:01:35,user5890,Lucknow,0.86
"Service was good and delivery was fast, happy with it 👍",Positive,Amazon India,2024-01-12 02:09:08,user8312,Mumbai,0.91
"This is the third time delivery not received in app, still page kept loading forever. this is not acceptable.",Negative,Amazon India,2023-06-10 03:05:00,user4790,Ahmedabad,0.64
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2025-08-07 18:27:17,user2126,Delhi,0.94
"No issues at all, app works perfectly and easy to use ❤️",Positive,Flipkart,2023-05-14 13:19:35,user2674,Hyderabad,0.83
"This is the third time email blocked during delivery, still app just froze. like seriously.",Negative,Amazon India,2023-08-14 19:58:43,user7618,Lucknow,0.52
"Facing issue where payment not processing while placing order, and now I couldn't proceed further. seriously irritated.",Negative,Amazon India,2023-06-24 10:46:23,user6240,Ahmedabad,0.63
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2024-06-06 01:28:08,user1322,Bangalore,0.93
"app incorrect while logging in happened and after that nothing is working properly, really bad experience.",Negative,Zomato,2025-09-06 06:18:53,user4680,Delhi,0.75
"Service was good and delivery was fast, happy with it 👍",Positive,Swiggy,2025-11-29 09:51:50,user4752,Kolkata,0.81
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2023-11-12 11:37:59,user4978,Kolkata,0.97
"I was just trying to use the app and website crashing during checkout, then it failed again. very disappointed.",Negative,Amazon India,2023-06-23 22:00:22,user1725,Delhi,0.66
"Really liked the experience, everything worked fine and smooth 😊",Positive,Website Review,2024-06-08 08:06:12,user8780,Kolkata,0.86
"I was just trying to use the app and OTP not responding while logging in, then page kept loading forever. realy frustrated.",Negative,Twitter,2023-08-21 15:03:05,user7651,Mumbai,0.56
"Really liked the experience, everything worked fine and smooth 😊",Positive,Swiggy,2024-03-01 16:17:52,user8473,Lucknow,0.86
"Not sure what's happening, order not responding during checkout and nothing is working properly. honestly upset.",Negative,Twitter,2024-07-18 01:57:11,user3833,Ahmedabad,0.52
"Service was good and delivery was fast, happy with it 👍",Positive,Google Reviews,2024-01-25 06:35:25,user2004,Kolkata,0.87
"No issues at all, app works perfectly and easy to use ❤️",Positive,Zomato,2023-09-18 11:04:07,user8403,Mumbai,0.87
"Really liked the experience, everything worked fine and smooth 😊",Positive,Zomato,2024-06-12 22:13:16,user4600,Bangalore,0.93
"This is the third time website not processing after payement, still no response from support. expected better from this app.",Negative,Flipkart,2025-03-10 05:23:57,user3564,Mumbai,0.59
"No issues at all, app works perfectly and easy to use ❤️",Positive,Swiggy,2023-06-03 05:10:46,user8340,Pune,0.89
Why is this happening? login not working during checkout and also page kept loading forever. so annoying.,Negative,Swiggy,2024-10-29 04:43:50,user2620,Jaipur,0.69
"I was just trying to use the app and refund failed during checkout, then no response from support. not happy at all.",Negative,Website Review,2025-12-06 15:51:33,user6308,Lucknow,0.5
"Really liked the experience, everything worked fine and smooth 😊",Positive,Flipkart,2024-11-10 12:38:52,user9071,Kolkata,0.91
"Not sure what's happening, OTP failed during checkout and it failed again. so annoying.",Negative,Website Review,2023-04-08 15:38:00,user4214,Lucknow,0.55
"Facing issue where address not loading while placing order, and now app just froze. really frustrated.",Negative,Flipkart,2024-01-22 04:37:38,user8371,Jaipur,0.53
"No issues at all, app works perfectly and easy to use ❤️",Positive,Website Review,2025-01-13 17:05:06,user7279,Bangalore,0.8
